Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,3
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,4
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,5
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,6
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,8
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,9
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,10
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,11
MeasureObjectNeighbors,6,Neighbors,Cell,13,7,Cell,13,12
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,5
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,6
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,7
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,9
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,10
MeasureObjectNeighbors,6,Neighbors,Cell,13,8,Cell,13,12
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,2
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,4
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,6
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,7
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,8
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,10
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,11
MeasureObjectNeighbors,6,Neighbors,Cell,13,9,Cell,13,12
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,5
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,6
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,7
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,8
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,9
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,11
MeasureObjectNeighbors,6,Neighbors,Cell,13,10,Cell,13,12
MeasureObjectNeighbors,6,Neighbors,Cell,13,11,Cell,13,7
MeasureObjectNeighbors,6,Neighbors,Cell,13,11,Cell,13,9
MeasureObjectNeighbors,6,Neighbors,Cell,13,11,Cell,13,10
MeasureObjectNeighbors,6,Neighbors,Cell,13,11,Cell,13,12
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,6
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,7
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,8
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,9
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,10
MeasureObjectNeighbors,6,Neighbors,Cell,13,12,Cell,13,11
MeasureObjectNeighbors,6,Neighbors,Cell,14,1,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,1,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,1,Cell,14,4
MeasureObjectNeighbors,6,Neighbors,Cell,14,1,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,1,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,1
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,2,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,1
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,9
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,10
MeasureObjectNeighbors,6,Neighbors,Cell,14,3,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,4,Cell,14,1
MeasureObjectNeighbors,6,Neighbors,Cell,14,4,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,4,Cell,14,11
MeasureObjectNeighbors,6,Neighbors,Cell,14,4,Cell,14,12
MeasureObjectNeighbors,6,Neighbors,Cell,14,4,Cell,14,15
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,1
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,4
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,11
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,12
MeasureObjectNeighbors,6,Neighbors,Cell,14,5,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,9
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,10
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,14
MeasureObjectNeighbors,6,Neighbors,Cell,14,6,Cell,14,16
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,1
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,9
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,11
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,12
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,16
MeasureObjectNeighbors,6,Neighbors,Cell,14,7,Cell,14,17
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,2
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,9
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,12
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,14
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,16
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,17
MeasureObjectNeighbors,6,Neighbors,Cell,14,8,Cell,14,18
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,8
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,10
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,14
MeasureObjectNeighbors,6,Neighbors,Cell,14,9,Cell,14,16
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,3
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,6
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,9
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,13
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,14
MeasureObjectNeighbors,6,Neighbors,Cell,14,10,Cell,14,16
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,4
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,5
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,7
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,12
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,15
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,17
MeasureObjectNeighbors,6,Neighbors,Cell,14,11,Cell,14,20
MeasureObjectNeighbors,6,Neighbors,Cell,14,12,Cell,14,4
